year,state,office,district,stage,runoff,special,special_termend,candidate,party,writein,mode,candidatevotes,unofficial,fusion_ticket,state_po,state_fips,state_cen,state_ic
1948,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,ROSS RIZLEY,REPUBLICAN,FALSE,TOTAL,265169,FALSE,FALSE,OK,40,73,53
1948,OREGON,US SENATE,0,GEN,FALSE,FALSE,,MANLEY J. WILSON,DEMOCRAT,FALSE,TOTAL,199275,FALSE,FALSE,OR,41,92,72
1948,OREGON,US SENATE,0,GEN,FALSE,FALSE,,GUY CORDON,REPUBLICAN,FALSE,TOTAL,299295,FALSE,FALSE,OR,41,92,72
1948,RHODE ISLAND,US SENATE,0,GEN,FALSE,FALSE,,THEODORE FRANCIS GREEN,DEMOCRAT,FALSE,TOTAL,190158,FALSE,FALSE,RI,44,15,5
1948,RHODE ISLAND,US SENATE,0,GEN,FALSE,FALSE,,THOMAS P. HAZARD,REPUBLICAN,FALSE,TOTAL,130262,FALSE,FALSE,RI,44,15,5
1948,SOUTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,BURNET R. MAYBANK,DEMOCRAT,FALSE,TOTAL,135998,FALSE,FALSE,SC,45,57,48
1948,SOUTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,J. BATES GERALD,REPUBLICAN,FALSE,TOTAL,5008,FALSE,FALSE,SC,45,57,48
1948,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,JOHN A. ENGEL,DEMOCRAT,FALSE,TOTAL,98749,FALSE,FALSE,SD,46,45,37
1948,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,KARL E. MUNDT,REPUBLICAN,FALSE,TOTAL,144084,FALSE,FALSE,SD,46,45,37
1948,TENNESSEE,US SENATE,0,GEN,FALSE,FALSE,,ESTES KEFAUVER,DEMOCRAT,FALSE,TOTAL,326142,FALSE,FALSE,TN,47,62,54
1948,TENNESSEE,US SENATE,0,GEN,FALSE,FALSE,,JOHN R. NEAL,INDEPENDENT,FALSE,TOTAL,6103,FALSE,FALSE,TN,47,62,54
1948,TENNESSEE,US SENATE,0,GEN,FALSE,FALSE,,B. CARROLL REECE,REPUBLICAN,FALSE,TOTAL,166947,FALSE,FALSE,TN,47,62,54
1948,TENNESSEE,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,26,FALSE,FALSE,TN,47,62,54
1948,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,LYNDON B. JOHNSON,DEMOCRAT,FALSE,TOTAL,702985,FALSE,FALSE,TX,48,74,49
1948,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,SAM MORRIS,PROHIBITION,FALSE,TOTAL,8913,FALSE,FALSE,TX,48,74,49
1948,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,JACK PORTER,REPUBLICAN,FALSE,TOTAL,349665,FALSE,FALSE,TX,48,74,49
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,A. WILLIS ROBERTSON,DEMOCRAT,FALSE,TOTAL,253865,FALSE,FALSE,VA,51,54,40
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,HOWARD H. CARWILE,INDEPENDENT,FALSE,TOTAL,6788,FALSE,FALSE,VA,51,54,40
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,VIRGINIA FOSTER DURR,PROGRESSIVE,FALSE,TOTAL,5347,FALSE,FALSE,VA,51,54,40
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,ROBERT H. WOODS,REPUBLICAN,FALSE,TOTAL,118546,FALSE,FALSE,VA,51,54,40
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,5,FALSE,FALSE,VA,51,54,40
1948,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,CLARKE T. ROBB,SOCIALIST,FALSE,TOTAL,1627,FALSE,FALSE,VA,51,54,40
1948,WEST VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,MATTHEW M. NEELY,DEMOCRAT,FALSE,TOTAL,435354,FALSE,FALSE,WV,54,55,56
1948,WEST VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,CHAPMAN REVERCOMB,REPUBLICAN,FALSE,TOTAL,328534,FALSE,FALSE,WV,54,55,56
1948,WYOMING,US SENATE,0,GEN,FALSE,FALSE,,LESTER C. HUNT,DEMOCRAT,FALSE,TOTAL,57953,FALSE,FALSE,WY,56,83,68
1948,WYOMING,US SENATE,0,GEN,FALSE,FALSE,,EDWARD V. ROBERTSON,REPUBLICAN,FALSE,TOTAL,43527,FALSE,FALSE,WY,56,83,68
1950,ALABAMA,US SENATE,0,GEN,FALSE,FALSE,,LISTER HILL,DEMOCRAT,FALSE,TOTAL,125534,FALSE,FALSE,AL,1,63,41
1950,ALABAMA,US SENATE,0,GEN,FALSE,FALSE,,"JOHN G. CROMMELIN, JR.",INDEPENDENT,FALSE,TOTAL,38477,FALSE,FALSE,AL,1,63,41
1950,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,CARL HAYDEN,DEMOCRAT,FALSE,TOTAL,116246,FALSE,FALSE,AZ,4,86,61
1950,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,BRUCE BROCKETT,REPUBLICAN,FALSE,TOTAL,68846,FALSE,FALSE,AZ,4,86,61
1950,ARKANSAS,US SENATE,0,GEN,FALSE,FALSE,,JOHN L. MCCLELLAN,DEMOCRAT,FALSE,TOTAL,302686,FALSE,FALSE,AR,5,71,42
1950,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,HELEN GAHAGAN DOUGLAS,DEMOCRAT,FALSE,TOTAL,1502507,FALSE,FALSE,CA,6,93,71
1950,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,RICHARD M. NIXON,REPUBLICAN,FALSE,TOTAL,2183454,FALSE,FALSE,CA,6,93,71
1950,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,354,FALSE,FALSE,CA,6,93,71
1950,COLORADO,US SENATE,0,GEN,FALSE,FALSE,,JOHN A. CARROLL,DEMOCRAT,FALSE,TOTAL,210442,FALSE,FALSE,CO,8,84,62
1950,COLORADO,US SENATE,0,GEN,FALSE,FALSE,,EUGENE D. MILLIKIN,REPUBLICAN,FALSE,TOTAL,239724,FALSE,FALSE,CO,8,84,62
1950,CONNECTICUT,US SENATE,1,GEN,FALSE,TRUE,1953,WILLIAM BENTON,DEMOCRAT,FALSE,TOTAL,431413,FALSE,FALSE,CT,9,16,1
1950,CONNECTICUT,US SENATE,1,GEN,FALSE,TRUE,1953,PRESCOTT S. BUSH,REPUBLICAN,FALSE,TOTAL,430311,FALSE,FALSE,CT,9,16,1
1950,CONNECTICUT,US SENATE,2,GEN,FALSE,FALSE,,BRIEN MCMAHON,DEMOCRAT,FALSE,TOTAL,453646,FALSE,FALSE,CT,9,16,1
1950,CONNECTICUT,US SENATE,2,GEN,FALSE,FALSE,,JOSEPH E. TALBOT,REPUBLICAN,FALSE,TOTAL,409053,FALSE,FALSE,CT,9,16,1
1950,FLORIDA,US SENATE,0,GEN,FALSE,FALSE,,GEORGE A. SMATHERS,DEMOCRAT,FALSE,TOTAL,238987,FALSE,FALSE,FL,12,59,43
1950,FLORIDA,US SENATE,0,GEN,FALSE,FALSE,,JOHN P. BOOTH,REPUBLICAN,FALSE,TOTAL,74228,FALSE,FALSE,FL,12,59,43
1950,GEORGIA,US SENATE,0,GEN,FALSE,FALSE,,WALTER F. GEORGE,DEMOCRAT,FALSE,TOTAL,261290,FALSE,FALSE,GA,13,58,44
1950,IDAHO,US SENATE,1,GEN,FALSE,TRUE,1955,CLAUDE J. BURTENSHAW,DEMOCRAT,FALSE,TOTAL,97092,FALSE,FALSE,ID,16,82,63
1950,IDAHO,US SENATE,1,GEN,FALSE,TRUE,1955,HENRY C. DWORSHAK,REPUBLICAN,FALSE,TOTAL,104608,FALSE,FALSE,ID,16,82,63
1950,IDAHO,US SENATE,2,GEN,FALSE,FALSE,,D. WORTH CLARK,DEMOCRAT,FALSE,TOTAL,77180,FALSE,FALSE,ID,16,82,63
1950,IDAHO,US SENATE,2,GEN,FALSE,FALSE,,HERMAN WELKER,REPUBLICAN,FALSE,TOTAL,124237,FALSE,FALSE,ID,16,82,63
1950,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,SCOTT W. LUCAS,DEMOCRAT,FALSE,TOTAL,1657630,FALSE,FALSE,IL,17,33,21
1950,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,ENOCH A. HOLTWICH,PROHIBITION,FALSE,TOTAL,13050,FALSE,FALSE,IL,17,33,21
1950,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,EVERETT M. DIRKSEN,REPUBLICAN,FALSE,TOTAL,1951984,FALSE,FALSE,IL,17,33,21
1950,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,ALEX M. CAMPBELL,DEMOCRAT,FALSE,TOTAL,741025,FALSE,FALSE,IN,18,32,22
1950,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,,PROHIBITION,FALSE,TOTAL,13396,FALSE,FALSE,IN,18,32,22
1950,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,HOMER E. CAPEHART,REPUBLICAN,FALSE,TOTAL,844308,FALSE,FALSE,IN,18,32,22
1950,IOWA,US SENATE,0,GEN,FALSE,FALSE,,ALBERT J. LOVELAND,DEMOCRAT,FALSE,TOTAL,383766,FALSE,FALSE,IA,19,42,31
1950,IOWA,US SENATE,0,GEN,FALSE,FALSE,,KELLUM,PROHIBITION,FALSE,TOTAL,3273,FALSE,FALSE,IA,19,42,31
1950,IOWA,US SENATE,0,GEN,FALSE,FALSE,,BOURKE B. HICKENLOOPER,REPUBLICAN,FALSE,TOTAL,470613,FALSE,FALSE,IA,19,42,31
1950,IOWA,US SENATE,0,GEN,FALSE,FALSE,,LUDWIG,SOCIALIST LABOR,FALSE,TOTAL,300,FALSE,FALSE,IA,19,42,31
1950,IOWA,US SENATE,0,GEN,FALSE,FALSE,,SEEMANN,STATE RIGHT DEMOCRAT,FALSE,TOTAL,571,FALSE,FALSE,IA,19,42,31
1950,KANSAS,US SENATE,1,GEN,FALSE,TRUE,1951,PAUL AIKEN,DEMOCRAT,FALSE,TOTAL,261405,FALSE,FALSE,KS,20,47,32
1950,KANSAS,US SENATE,1,GEN,FALSE,TRUE,1951,FRANK CARLSON,REPUBLICAN,FALSE,TOTAL,321718,FALSE,FALSE,KS,20,47,32
1950,KANSAS,US SENATE,2,GEN,FALSE,FALSE,,PAUL AIKEN,DEMOCRAT,FALSE,TOTAL,271365,FALSE,FALSE,KS,20,47,32
1950,KANSAS,US SENATE,2,GEN,FALSE,FALSE,,VERNE L. DAMON,PROHIBITION,FALSE,TOTAL,11859,FALSE,FALSE,KS,20,47,32
1950,KANSAS,US SENATE,2,GEN,FALSE,FALSE,,FRANK CARLSON,REPUBLICAN,FALSE,TOTAL,335880,FALSE,FALSE,KS,20,47,32
1950,KENTUCKY,US SENATE,1,GEN,FALSE,TRUE,1951,EARLE C. CLEMENTS,DEMOCRAT,FALSE,TOTAL,317320,FALSE,FALSE,KY,21,61,51
1950,KENTUCKY,US SENATE,1,GEN,FALSE,TRUE,1951,CHARLES I. DAWSON,REPUBLICAN,FALSE,TOTAL,265994,FALSE,FALSE,KY,21,61,51
1950,KENTUCKY,US SENATE,2,GEN,FALSE,FALSE,,EARLE C. CLEMENTS,DEMOCRAT,FALSE,TOTAL,334249,FALSE,FALSE,KY,21,61,51
1950,KENTUCKY,US SENATE,2,GEN,FALSE,FALSE,,JAMES E. OLSON,INDEPENDENT,FALSE,TOTAL,4496,FALSE,FALSE,KY,21,61,51
1950,KENTUCKY,US SENATE,2,GEN,FALSE,FALSE,,CHARLES I. DAWSON,REPUBLICAN,FALSE,TOTAL,278368,FALSE,FALSE,KY,21,61,51
1950,LOUISIANA,US SENATE,0,GEN,FALSE,FALSE,,RUSSELL B. LONG,DEMOCRAT,FALSE,TOTAL,220907,FALSE,FALSE,LA,22,72,45
1950,LOUISIANA,US SENATE,0,GEN,FALSE,FALSE,,CHARLES S. GERTH,REPUBLICAN,FALSE,TOTAL,30931,FALSE,FALSE,LA,22,72,45
1950,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,MILLARD E. TYDINGS,DEMOCRAT,FALSE,TOTAL,283180,FALSE,FALSE,MD,24,52,52
1950,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,SAM FOX,PROGRESSIVE,FALSE,TOTAL,6143,FALSE,FALSE,MD,24,52,52
1950,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,JOHN MARSHALL BUTLER,REPUBLICAN,FALSE,TOTAL,326291,FALSE,FALSE,MD,24,52,52
1950,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,JOHN W. HAMILTON,CHRISTIAN NATIONALIST,FALSE,TOTAL,610,FALSE,FALSE,MO,29,43,34
1950,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,"THOMAS C. HENNINGS, JR.",DEMOCRAT,FALSE,TOTAL,685732,FALSE,FALSE,MO,29,43,34
1950,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,FORREST C. DONNELL,REPUBLICAN,FALSE,TOTAL,592922,FALSE,FALSE,MO,29,43,34
1950,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,HENRY W. GENCK,SOCIALIST LABOR,FALSE,TOTAL,150,FALSE,FALSE,MO,29,43,34
1950,NEVADA,US SENATE,0,GEN,FALSE,FALSE,,PAT MCCARRAN,DEMOCRAT,FALSE,TOTAL,35829,FALSE,FALSE,NV,32,88,65
1950,NEVADA,US SENATE,0,GEN,FALSE,FALSE,,GEORGE E. MARSHALL,REPUBLICAN,FALSE,TOTAL,25933,FALSE,FALSE,NV,32,88,65
1950,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,EMMET J. KELLEY,DEMOCRAT,FALSE,TOTAL,72473,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,CHARLES W. TOBEY,REPUBLICAN,FALSE,TOTAL,106142,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,WESLEY POWELL,WRITE-IN,TRUE,TOTAL,10943,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,1,GEN,FALSE,FALSE,,FRANK L. SULLIVAN,DEMOCRAT,FALSE,TOTAL,42371,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,1,GEN,FALSE,FALSE,,CHESTER E. MERROW,REPUBLICAN,FALSE,TOTAL,57371,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,2,GEN,FALSE,FALSE,,GEORGE BRUMMER,DEMOCRAT,FALSE,TOTAL,30389,FALSE,FALSE,NH,33,12,4
1950,NEW HAMPSHIRE,US SENATE,2,GEN,FALSE,FALSE,,NORRIS COTTON,REPUBLICAN,FALSE,TOTAL,55116,FALSE,FALSE,NH,33,12,4
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,BLANK,,FALSE,TOTAL,244654,FALSE,FALSE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM E. DUBOIS,AMERICAN LABOR,FALSE,TOTAL,205729,FALSE,FALSE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,HERBERT H. LEHMAN,DEMOCRAT,FALSE,TOTAL,2319719,FALSE,TRUE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,STEPHEN EMERY,INDUSTRIAL GOVERNMENT,FALSE,TOTAL,7659,FALSE,FALSE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,HERBERT H. LEHMAN,LIBERAL,FALSE,TOTAL,312594,FALSE,TRUE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,JOE R. HANLEY,REPUBLICAN,FALSE,TOTAL,2367353,FALSE,FALSE,NY,36,21,13
1950,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,JOSEPH HANSEN,SOCIALIST WORKER,FALSE,TOTAL,15340,FALSE,FALSE,NY,36,21,13
1950,NORTH CAROLINA,US SENATE,1,GEN,FALSE,FALSE,,WILLIS SMITH,DEMOCRAT,FALSE,TOTAL,364912,FALSE,FALSE,NC,37,56,47
1950,NORTH CAROLINA,US SENATE,1,GEN,FALSE,TRUE,1955,E. L. GAVIN,REPUBLICAN,FALSE,TOTAL,177753,FALSE,FALSE,NC,37,56,47
1950,NORTH CAROLINA,US SENATE,1,GEN,FALSE,TRUE,1955,FRANK P. GRAHAM,WRITE-IN,TRUE,TOTAL,2259,FALSE,FALSE,NC,37,56,47
1950,NORTH CAROLINA,US SENATE,2,GEN,FALSE,FALSE,,CLYDE R. HOEY,DEMOCRAT,FALSE,TOTAL,376472,FALSE,FALSE,NC,37,56,47
1950,NORTH CAROLINA,US SENATE,2,GEN,FALSE,FALSE,,HALSEY B. LEAVITT,REPUBLICAN,FALSE,TOTAL,171804,FALSE,FALSE,NC,37,56,47
1950,NORTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,HARRY O'BRIEN,DEMOCRAT,FALSE,TOTAL,60507,FALSE,FALSE,ND,38,44,36
1950,NORTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,MILTON R. YOUNG,REPUBLICAN,FALSE,TOTAL,126209,FALSE,FALSE,ND,38,44,36
1950,OHIO,US SENATE,0,GEN,FALSE,FALSE,,JOSEPH T. FERGUSON,DEMOCRAT,FALSE,TOTAL,1214459,FALSE,FALSE,OH,39,31,24
1950,OHIO,US SENATE,0,GEN,FALSE,FALSE,,ROBERT A. TAFT,REPUBLICAN,FALSE,TOTAL,1645643,FALSE,FALSE,OH,39,31,24
1950,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,A. S. MIKE MONRONEY,DEMOCRAT,FALSE,TOTAL,345953,FALSE,FALSE,OK,40,73,53
1950,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,W. H. BILL ALEXANDER,REPUBLICAN,FALSE,TOTAL,285224,FALSE,FALSE,OK,40,73,53
1950,OREGON,US SENATE,0,GEN,FALSE,FALSE,,HOWARD LATOURETTE,DEMOCRAT,FALSE,TOTAL,116780,FALSE,FALSE,OR,41,92,72
1950,OREGON,US SENATE,0,GEN,FALSE,FALSE,,HARLIN TALBERT,PROGRESSIVE,FALSE,TOTAL,10165,FALSE,FALSE,OR,41,92,72
1950,OREGON,US SENATE,0,GEN,FALSE,FALSE,,WAYNE MORSE,REPUBLICAN,FALSE,TOTAL,376510,FALSE,FALSE,OR,41,92,72
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,FRANCIS J. MYERS,DEMOCRAT,FALSE,TOTAL,1694076,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,JACK STILL,G. I.'S AGAINST COMMUNISM,FALSE,TOTAL,8353,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,FRANK KNOTEK,INDUSTRIAL GOVERNMENT,FALSE,TOTAL,1596,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,CLYDE A. TURNER,MILITANT WORKERS,FALSE,TOTAL,1219,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,LILLIAN R. NARINS,PROGRESSIVE,FALSE,TOTAL,5516,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,EARL N. BERGERSTOCK,PROHIBITION,FALSE,TOTAL,12618,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,JAMES H. DUFF,REPUBLICAN,FALSE,TOTAL,1820400,FALSE,FALSE,PA,42,23,14
1950,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM J. VAN ESSEN,SOCIALIST,FALSE,TOTAL,4864,FALSE,FALSE,PA,42,23,14
1950,RHODE ISLAND,US SENATE,0,GEN,FALSE,TRUE,1953,JOHN O. PASTORE,DEMOCRAT,FALSE,TOTAL,183725,FALSE,FALSE,RI,44,15,5
1950,RHODE ISLAND,US SENATE,0,GEN,FALSE,TRUE,1953,AUSTIN T. LEVY,REPUBLICAN,FALSE,TOTAL,114184,FALSE,FALSE,RI,44,15,5
1950,SOUTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,OLIN D. JOHNSTON,DEMOCRAT,FALSE,TOTAL,50458,FALSE,FALSE,SC,45,57,48
1950,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,JOHN A. ENGEL,DEMOCRAT,FALSE,TOTAL,90692,FALSE,FALSE,SD,46,45,37
1950,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,FRANCIS CASE,REPUBLICAN,FALSE,TOTAL,160670,FALSE,FALSE,SD,46,45,37
1950,UTAH,US SENATE,0,GEN,FALSE,FALSE,,ELBERT D. THOMAS,DEMOCRAT,FALSE,TOTAL,121198,FALSE,FALSE,UT,49,87,67
1950,UTAH,US SENATE,0,GEN,FALSE,FALSE,,BILL BAKER,INDEPENDENT,FALSE,TOTAL,815,FALSE,FALSE,UT,49,87,67
1950,UTAH,US SENATE,0,GEN,FALSE,FALSE,,WALLACE F. BENNETT,REPUBLICAN,FALSE,TOTAL,142427,FALSE,FALSE,UT,49,87,67
1950,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,JAMES E. BIGELOW,DEMOCRAT,FALSE,TOTAL,19608,FALSE,FALSE,VT,50,13,6
1950,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,GEORGE D. AIKEN,REPUBLICAN,FALSE,TOTAL,69543,FALSE,FALSE,VT,50,13,6
1950,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,20,FALSE,FALSE,VT,50,13,6
1950,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,WARREN G. MAGNUSON,DEMOCRAT,FALSE,TOTAL,397719,FALSE,FALSE,WA,53,91,73
1950,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,HERBERT J. PHILLIPS,INDEPENDENT,FALSE,TOTAL,3120,FALSE,FALSE,WA,53,91,73
1950,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,WALTER WILLIAMS,REPUBLICAN,FALSE,TOTAL,342464,FALSE,FALSE,WA,53,91,73
1950,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,H. J. CHURCHWARD,SOCIALIST LABOR,FALSE,TOTAL,1480,FALSE,FALSE,WA,53,91,73
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,THOMAS E. FAIRCHILD,DEMOCRAT,FALSE,TOTAL,515539,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,ARTEMIO COZZINI,INDEPENDENT,FALSE,TOTAL,307,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,PERRY J. STEARNS,INDEPENDENT,FALSE,TOTAL,644,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,JAMES E. BOULTON,INDEPENDENT,FALSE,TOTAL,332,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,ALEXANDER WILEY,REPUBLICAN,FALSE,TOTAL,595283,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,58,FALSE,FALSE,WI,55,35,25
1950,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,EDWIN W. KNAPPE,SOCIALIST,FALSE,TOTAL,3972,FALSE,FALSE,WI,55,35,25
1952,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,ERNEST W. MCFARLAND,DEMOCRAT,FALSE,TOTAL,125338,FALSE,FALSE,AZ,4,86,61
1952,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,BARRY M. GOLDWATER,REPUBLICAN,FALSE,TOTAL,132063,FALSE,FALSE,AZ,4,86,61
1952,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,REUBEN W. BOROUGH,INDEPENDENT,FALSE,TOTAL,542270,FALSE,FALSE,CA,6,93,71
1952,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM F. KNOWLAND,REPUBLICAN,FALSE,TOTAL,3982448,FALSE,FALSE,CA,6,93,71
1952,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,5910,FALSE,FALSE,CA,6,93,71
1952,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,HELEN GAHAGAN DOUGLAS,WRITE-IN,TRUE,TOTAL,11812,FALSE,FALSE,CA,6,93,71
1952,CONNECTICUT,US SENATE,1,GEN,FALSE,FALSE,,WILLIAM BENTON,DEMOCRAT,FALSE,TOTAL,485066,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,1,GEN,FALSE,FALSE,,VIVIEN KELLEMS,INDEPENDENT,FALSE,TOTAL,22268,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,1,GEN,FALSE,FALSE,,WILLIAM A. PURTELL,REPUBLICAN,FALSE,TOTAL,573854,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,1,GEN,FALSE,FALSE,,JASPER MCLEVY,SOCIALIST,FALSE,TOTAL,12279,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,2,GEN,FALSE,TRUE,1957,ABRAHAM A. RIBICOFF,DEMOCRAT,FALSE,TOTAL,530505,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,2,GEN,FALSE,TRUE,1957,PRESCOTT BUSH,REPUBLICAN,FALSE,TOTAL,559465,FALSE,FALSE,CT,9,16,1
1952,CONNECTICUT,US SENATE,2,GEN,FALSE,TRUE,1957,WILLIAM H. TAFT,SOCIALIST,FALSE,TOTAL,3298,FALSE,FALSE,CT,9,16,1
1952,DELAWARE,US SENATE,0,GEN,FALSE,FALSE,,ALEXIS I. DUPONT BAYARD,DEMOCRAT,FALSE,TOTAL,77685,FALSE,FALSE,DE,10,51,11
1952,DELAWARE,US SENATE,0,GEN,FALSE,FALSE,,JOHN J. WILLIAMS,REPUBLICAN,FALSE,TOTAL,93020,FALSE,FALSE,DE,10,51,11
1952,FLORIDA,US SENATE,0,GEN,FALSE,FALSE,,SPESSARD L. HOLLAND,DEMOCRAT,FALSE,TOTAL,616665,FALSE,FALSE,FL,12,59,43
1952,FLORIDA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,1135,FALSE,FALSE,FL,12,59,43
1952,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,HENRY F. SCHRICKER,DEMOCRAT,FALSE,TOTAL,911169,FALSE,FALSE,IN,18,32,22
1952,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,CARL LEON EDDY,PROGRESSIVE,FALSE,TOTAL,891,FALSE,FALSE,IN,18,32,22
